Anime ID,Title,Producers,Streaming Platform,Genre,Type,Studio,Source,A/R Ratings
270570,Short decide order,"Kadokawa, Bandai Namco",Amazon Prime,Comedy,ONA,Sunrise,Webtoon,R
270639,May dinner near,"Bandai Namco, Kadokawa",YouTube Premium,ActionFantasySupernatural,TV,Kyoto Animation,Game,PG
270651,Effort might,"Bandai Namco, TV Tokyo",VRVHBO Max,DramaAdventureHorror,Special,Sunrise,Original,G
270653,Body water reason,Aniplex,Amazon PrimeVRVDisney+,Horror,Special,Ufotable,Webtoon,PG-13
270781,Relationship attorney fine leader,Bandai Namco,TubiCrunchyroll,Romance,Special,Wit Studio,Visual Novel,G
270783,Lawyer reveal community,Aniplex,YouTube Premium,FantasySupernatural,TV,Wit Studio,Manga,PG-13
270830,House might us,TV Tokyo,YouTube Premium,FantasyAdventure,TV,A-1 Pictures,Visual Novel,G
270911,Represent develop,"Kadokawa, Shueisha",Apple TV+TubiCrunchyroll,Sci-Fi,TV,Bones,Game,R
271034,Somebody image center certain,Shueisha,Apple TV+VRVTubi,Adventure,Special,MAPPA,Original,PG
271063,Trial guess region,"Aniplex, Bandai Namco",FunimationDisney+Apple TV+,ComedyAdventure,OVA,Madhouse,Manga,PG
271166,Finally pass,Kodansha,Apple TV+,RomanceActionAdventure,ONA,MAPPA,Webtoon,PG
271174,Analysis let where road,TV Tokyo,Hulu,RomanceDramaHorror,TV,Wit Studio,Light Novel,G
271205,Appear hope great,Bandai Namco,HBO MaxFunimationNetflix,SupernaturalRomanceDrama,TV,Madhouse,Webtoon,PG
271215,Mother author,"Shueisha, Kadokawa",HBO Max,RomanceComedy,TV,Ufotable,Visual Novel,G
271280,Floor west,Kadokawa,YouTube PremiumApple TV+Hulu,Drama,TV,Ufotable,Original,PG
271307,Second court,Shueisha,Amazon Prime,Sci-Fi,TV,Toei Animation,Visual Novel,PG-13
271315,Collection audience case moment,Aniplex,Disney+HuluCrunchyroll,Sci-Fi,Special,Kyoto Animation,Manga,R
271416,Source become use friend,Kadokawa,FunimationApple TV+,ComedySci-FiAction,ONA,Bones,Original,PG
271422,Feel benefit,Aniplex,Apple TV+HBO Max,Sci-FiAdventureRomance,TV,J.C.Staff,Webtoon,G
271441,Step marriage father,"Aniplex, Shueisha",TubiNetflixDisney+,Sci-Fi,OVA,MAPPA,Visual Novel,R
271464,Pay high material,"Kadokawa, TV Tokyo",TubiHuluCrunchyroll,Drama,OVA,Sunrise,Visual Novel,PG
271481,Chance argue friend,TV Tokyo,Funimation,Romance,OVA,Sunrise,Game,PG
271512,Account unit more whatever,Shueisha,YouTube PremiumAmazon PrimeVRV,Sci-FiSupernatural,TV,Bones,Light Novel,PG-13
271662,Head then ever,"Aniplex, Kadokawa",Crunchyroll,AdventureHorror,ONA,Bones,Light Novel,R
271676,Region treat,"Bandai Namco, Shueisha",FunimationHulu,Drama,ONA,MAPPA,Original,G
271821,Opportunity team anything,"Kadokawa, Aniplex",NetflixTubi,MysteryFantasy,ONA,Toei Animation,Manga,R
271896,Every within,"Kadokawa, Kodansha",Crunchyroll,FantasySlice of LifeAdventure,OVA,J.C.Staff,Manga,G
271905,Represent choice might,"Kadokawa, Kodansha",NetflixTubiVRV,Sci-FiHorrorRomance,ONA,Toei Animation,Webtoon,PG-13
271976,If senior,TV Tokyo,YouTube Premium,Horror,TV,Kyoto Animation,Manga,PG
271978,Possible customer,Kadokawa,FunimationAmazon Prime,MysterySupernaturalAction,TV,Wit Studio,Webtoon,PG
271998,Yes best,Shueisha,NetflixApple TV+Crunchyroll,AdventureSci-Fi,TV,Ufotable,Visual Novel,G
272091,Help point risk,"Bandai Namco, Kadokawa",CrunchyrollTubiYouTube Premium,Sci-FiHorrorAction,Special,Ufotable,Original,R
272103,Trip wind,TV Tokyo,HuluHBO MaxCrunchyroll,MysteryHorror,ONA,Wit Studio,Light Novel,G
272163,Effort Democrat,TV Tokyo,Apple TV+Funimation,Sci-Fi,Special,A-1 Pictures,Visual Novel,G
272195,Term officer,"Kadokawa, Aniplex",Apple TV+Funimation,Sci-Fi,ONA,A-1 Pictures,Manga,PG-13
272196,Voice summer trouble,"Kodansha, Shueisha",HBO Max,Action,ONA,J.C.Staff,Game,PG
272276,Join ready,Kodansha,YouTube PremiumAmazon PrimeFunimation,Fantasy,Special,Madhouse,Game,PG-13
272303,Politics industry,"TV Tokyo, Kadokawa",Amazon Prime,Slice of Life,TV,Ufotable,Webtoon,PG
272308,Build tend employee,"Aniplex, Kodansha",Apple TV+VRVCrunchyroll,Sci-FiComedySupernatural,ONA,Bones,Manga,G
272383,Throughout five gun,Shueisha,Tubi,Sci-Fi,TV,Kyoto Animation,Webtoon,PG-13
272410,Model force,"Aniplex, Kodansha",Apple TV+,Supernatural,OVA,Wit Studio,Webtoon,R
272522,Focus until,"Bandai Namco, Shueisha",HuluNetflixApple TV+,Drama,Special,Ufotable,Light Novel,G
272619,Chair attention,"Shueisha, Bandai Namco",Funimation,MysteryFantasyHorror,TV,Bones,Light Novel,PG
272667,All alone room,Shueisha,Apple TV+Funimation,AdventureFantasySci-Fi,ONA,Bones,Visual Novel,PG-13
272719,Whom environmental,Kodansha,FunimationYouTube PremiumAmazon Prime,MysteryDrama,ONA,Kyoto Animation,Webtoon,G
272815,Ready successful,"Bandai Namco, Aniplex",Amazon Prime,RomanceSci-Fi,ONA,Ufotable,Visual Novel,G
272875,Choice fact draw,"Kadokawa, Shueisha",Funimation,ComedyHorrorSlice of Life,Special,Madhouse,Game,PG-13
272990,Writer sit,"Kodansha, Kadokawa",Tubi,Fantasy,TV,MAPPA,Webtoon,PG-13
273020,Woman either,Shueisha,Tubi,Fantasy,Special,Sunrise,Game,PG
273100,Decade generation star,Shueisha,FunimationDisney+,ComedyActionHorror,ONA,Bones,Webtoon,PG
273120,Fill seven,Aniplex,Apple TV+,Adventure,ONA,Sunrise,Webtoon,G
273130,Response seek home,"Shueisha, Kadokawa",VRVTubi,Sci-FiAdventure,TV,Toei Animation,Light Novel,PG
273170,Do I only,"Kodansha, TV Tokyo",Apple TV+,MysteryDramaSlice of Life,Special,Bones,Original,R
273201,Candidate detail effect,Kodansha,Apple TV+HuluFunimation,Romance,TV,MAPPA,Game,G
273238,Popular citizen leader,TV Tokyo,TubiHulu,Slice of LifeMystery,Special,Kyoto Animation,Visual Novel,PG-13
273277,Century message plant,"Kadokawa, Aniplex",CrunchyrollNetflix,AdventureSupernaturalHorror,OVA,Wit Studio,Light Novel,G
273317,Business catch during,Bandai Namco,Crunchyroll,MysterySci-Fi,OVA,MAPPA,Webtoon,PG
273362,Police something,"Shueisha, Aniplex",HuluAmazon PrimeNetflix,FantasySci-Fi,Special,Toei Animation,Light Novel,PG-13
273373,Bank hotel,Kodansha,Crunchyroll,RomanceSlice of LifeDrama,TV,Madhouse,Game,G
273412,Relationship visit report bar,"Aniplex, Kadokawa",Disney+,ActionSupernaturalAdventure,Special,Madhouse,Game,PG-13
273495,Source music,"Aniplex, TV Tokyo",YouTube PremiumNetflix,Horror,ONA,Kyoto Animation,Original,PG
273505,By too,"Bandai Namco, Shueisha",Funimation,ComedySci-FiSlice of Life,ONA,Madhouse,Game,PG-13
273579,Production education make,Bandai Namco,VRV,Comedy,Special,Bones,Webtoon,PG
273611,Look green over,Kodansha,Apple TV+Amazon Prime,Slice of Life,TV,Toei Animation,Game,G
273643,Perform people travel,TV Tokyo,VRVFunimationAmazon Prime,Comedy,ONA,MAPPA,Webtoon,PG
273646,Key sport meet,"TV Tokyo, Aniplex",VRVYouTube PremiumHBO Max,FantasyMystery,ONA,Sunrise,Game,G
273662,Where generation drug,TV Tokyo,Apple TV+Tubi,Romance,TV,Ufotable,Manga,PG-13
273677,Wrong sit,Bandai Namco,HuluHBO Max,Sci-FiDrama,TV,Sunrise,Original,G
273701,Official she,Kadokawa,HBO MaxTubiYouTube Premium,Slice of LifeAdventure,OVA,Kyoto Animation,Original,G
273731,Image reveal,Kodansha,Disney+Amazon Prime,Mystery,OVA,J.C.Staff,Visual Novel,G
273867,Miss ball writer,"Kadokawa, Shueisha",VRVNetflixTubi,AdventureComedyFantasy,ONA,Bones,Game,PG
273899,Pick notice run,Shueisha,HuluVRV,ActionRomanceSlice of Life,ONA,A-1 Pictures,Original,PG-13
273903,Ago deal same,"Kadokawa, Shueisha",VRVDisney+Netflix,FantasyRomance,Special,Wit Studio,Visual Novel,PG-13
273995,Oil production,Shueisha,HBO Max,FantasySupernatural,OVA,Wit Studio,Visual Novel,R
274034,Space student enjoy way,"TV Tokyo, Aniplex",TubiVRVApple TV+,Adventure,TV,Bones,Webtoon,G
274280,Effort development break,"Aniplex, Kadokawa",Amazon PrimeYouTube Premium,ComedyMysteryAdventure,ONA,A-1 Pictures,Manga,PG
274301,Stay center,"Aniplex, Shueisha",HBO MaxDisney+,RomanceSupernatural,TV,Toei Animation,Game,PG-13
274303,Up rate him according,"Bandai Namco, TV Tokyo",Disney+,RomanceMysteryAdventure,OVA,MAPPA,Visual Novel,R
274333,Around show blue,Shueisha,Disney+YouTube Premium,AdventureDrama,OVA,Kyoto Animation,Manga,PG
274395,Dark nice vote,"Kadokawa, Kodansha",TubiYouTube PremiumAmazon Prime,RomanceAdventure,OVA,Madhouse,Light Novel,R
274578,Top various,"Kadokawa, Aniplex",CrunchyrollFunimation,MysteryDramaSlice of Life,OVA,Wit Studio,Visual Novel,R
274581,Will morning along score,"Aniplex, TV Tokyo",FunimationVRV,RomanceFantasy,TV,Bones,Webtoon,G
274705,Could condition second trial,Kodansha,VRV,FantasyHorror,Special,Wit Studio,Webtoon,G
274818,Country drug place,Kadokawa,Netflix,Slice of LifeFantasy,Special,A-1 Pictures,Webtoon,R
274844,Travel fly board,TV Tokyo,Amazon PrimeTubiDisney+,Horror,ONA,Wit Studio,Game,R
274856,Man candidate week,TV Tokyo,HuluApple TV+YouTube Premium,RomanceAdventureDrama,TV,Wit Studio,Original,PG
274858,Mind happy office,"Shueisha, Kadokawa",VRVDisney+Hulu,Slice of LifeMysterySci-Fi,OVA,Kyoto Animation,Visual Novel,PG-13
274865,Next city possible,Kadokawa,NetflixHulu,ComedyHorrorFantasy,TV,Kyoto Animation,Light Novel,PG
274906,Least political,Bandai Namco,Disney+Amazon Prime,Sci-FiMystery,TV,Sunrise,Manga,R
274911,Church traditional yet,Shueisha,CrunchyrollVRV,Mystery,Special,A-1 Pictures,Original,PG-13
274942,Make reach,"Kodansha, Shueisha",HBO MaxCrunchyrollHulu,DramaHorrorAction,TV,Wit Studio,Light Novel,PG-13
274957,Science against,Kadokawa,Disney+Tubi,Fantasy,OVA,Toei Animation,Webtoon,PG-13
274979,Police someone,"TV Tokyo, Shueisha",Apple TV+VRVHBO Max,RomanceDrama,OVA,MAPPA,Webtoon,R
275013,Growth rather third,Kodansha,HBO MaxVRVDisney+,MysterySci-FiDrama,ONA,Ufotable,Light Novel,PG-13
275022,Begin foot,"Kodansha, Shueisha",Netflix,Adventure,OVA,Sunrise,Webtoon,PG-13
275095,Street trouble never,"Aniplex, Kadokawa",Disney+HBO Max,AdventureSci-FiSupernatural,Special,MAPPA,Webtoon,PG-13
275110,Race he,Aniplex,HBO Max,RomanceHorrorComedy,Special,MAPPA,Game,R
275192,Entire resource TV,TV Tokyo,Disney+,Action,OVA,A-1 Pictures,Visual Novel,PG-13
275203,Fund high cultural beat,"TV Tokyo, Bandai Namco",Disney+HuluAmazon Prime,AdventureHorror,Special,J.C.Staff,Original,PG-13
275224,Big investment hundred,"Shueisha, Kodansha",Crunchyroll,Horror,TV,A-1 Pictures,Light Novel,R
275261,Sit just,"Aniplex, Kodansha",Apple TV+,Action,OVA,Madhouse,Manga,PG
275295,Consider necessary,Kadokawa,YouTube Premium,Sci-Fi,ONA,MAPPA,Visual Novel,G
275306,Everybody see,TV Tokyo,Hulu,SupernaturalAction,Special,Wit Studio,Visual Novel,PG
275320,Customer however consider point,"Shueisha, Bandai Namco",Hulu,Drama,ONA,Toei Animation,Webtoon,PG-13
275347,Remain specific,"Shueisha, TV Tokyo",VRVCrunchyroll,Horror,Special,Bones,Light Novel,G
275462,Rise sing,Aniplex,YouTube Premium,Action,OVA,Ufotable,Original,R
275512,General couple kid,"Kadokawa, Shueisha",HBO Max,Slice of Life,ONA,Ufotable,Light Novel,R
275527,Ok election,Kadokawa,VRV,MysterySlice of LifeComedy,Special,Bones,Manga,G
275558,Sort strategy term,Kadokawa,YouTube Premium,SupernaturalMystery,Special,Ufotable,Light Novel,PG-13
275593,Station environment too,Aniplex,HuluAmazon Prime,Sci-Fi,TV,Bones,Manga,PG-13
275670,Garden gas key,Kodansha,HuluDisney+,SupernaturalSci-Fi,OVA,Wit Studio,Light Novel,G
275739,Sometimes per,"Kodansha, Shueisha",Apple TV+,Adventure,Special,Wit Studio,Visual Novel,G
275777,Thing such,"Shueisha, Aniplex",HBO MaxHulu,Romance,ONA,MAPPA,Webtoon,G
275793,Former course,"Aniplex, TV Tokyo",YouTube PremiumVRV,Slice of LifeHorror,Special,Bones,Visual Novel,PG
275843,Security red very important,"TV Tokyo, Aniplex",Apple TV+Crunchyroll,Supernatural,TV,A-1 Pictures,Game,R
275909,Community history,"Shueisha, Aniplex",Disney+TubiCrunchyroll,Action,Special,Sunrise,Manga,PG
275916,Official late,"TV Tokyo, Shueisha",VRVHulu,SupernaturalComedy,ONA,Ufotable,Original,PG-13
275922,Action coach term,"Kadokawa, Aniplex",Disney+NetflixHBO Max,Fantasy,Special,Wit Studio,Manga,PG-13
275946,Security collection,"Kodansha, Bandai Namco",NetflixDisney+Funimation,Supernatural,ONA,Kyoto Animation,Light Novel,R
275954,Consumer hospital,Kadokawa,NetflixHuluDisney+,Sci-FiHorrorDrama,Special,J.C.Staff,Webtoon,PG-13
276001,Bag us through point,"Bandai Namco, TV Tokyo",FunimationHuluHBO Max,ActionFantasyRomance,OVA,J.C.Staff,Manga,R
276047,Way get section,Aniplex,YouTube PremiumHBO MaxTubi,Drama,ONA,Sunrise,Original,R
276058,Admit issue decide,Aniplex,Tubi,Supernatural,OVA,Kyoto Animation,Original,R
276076,Pretty peace appear,Kodansha,VRV,Fantasy,Special,J.C.Staff,Original,PG-13
276218,Picture way picture,Kadokawa,Netflix,HorrorDramaComedy,OVA,A-1 Pictures,Game,R
276271,Teach finish responsibility,"TV Tokyo, Shueisha",NetflixHBO Max,Slice of Life,OVA,A-1 Pictures,Webtoon,PG-13
276293,Near measure,"Shueisha, TV Tokyo",HuluYouTube PremiumVRV,ComedySlice of LifeAction,OVA,A-1 Pictures,Original,R
276302,Off picture main,TV Tokyo,VRVApple TV+Disney+,DramaSci-FiRomance,Special,Wit Studio,Light Novel,G
276346,Meet could,Bandai Namco,VRVYouTube Premium,RomanceSupernatural,OVA,Kyoto Animation,Light Novel,PG-13
276350,Without southern wrong,Aniplex,Hulu,AdventureSlice of LifeSci-Fi,ONA,Toei Animation,Light Novel,PG-13
276373,Member Mrs,"Bandai Namco, TV Tokyo",VRVCrunchyroll,HorrorSlice of Life,Special,Kyoto Animation,Light Novel,G
276401,Strong fund,Shueisha,HuluYouTube PremiumNetflix,FantasyAdventure,OVA,Sunrise,Game,R
276443,Beat true off,Shueisha,Disney+,Sci-FiMysterySupernatural,OVA,MAPPA,Manga,R
276453,Notice discover,Aniplex,Amazon PrimeYouTube Premium,Action,ONA,Madhouse,Game,PG-13
276513,Six night down,"Aniplex, Bandai Namco",Hulu,DramaSupernatural,OVA,Toei Animation,Visual Novel,R
276556,I we,Kodansha,Amazon PrimeYouTube PremiumHBO Max,SupernaturalDrama,Special,Sunrise,Manga,PG
276568,Detail such,Aniplex,VRVYouTube Premium,Sci-Fi,OVA,Sunrise,Visual Novel,R
276582,Economy necessary,Kadokawa,Disney+Hulu,FantasyComedyAdventure,OVA,Kyoto Animation,Original,G
276614,Treat eight close,"Kadokawa, Kodansha",HuluHBO Max,ComedySlice of LifeRomance,OVA,Kyoto Animation,Original,R
276625,System bag heart,Shueisha,VRVFunimationHBO Max,Horror,ONA,Kyoto Animation,Game,PG
276649,Increase interesting,TV Tokyo,HuluVRVFunimation,HorrorSupernatural,TV,Ufotable,Original,G
276710,Fear lot responsibility,Shueisha,YouTube Premium,Adventure,ONA,Toei Animation,Webtoon,PG-13
276719,Road kitchen finish,Shueisha,YouTube Premium,Action,ONA,Bones,Light Novel,R
276736,Growth she finish,"Bandai Namco, TV Tokyo",Disney+YouTube PremiumNetflix,Sci-FiSupernatural,Special,Ufotable,Manga,PG-13
276837,Number conference both,"Shueisha, Aniplex",Disney+NetflixCrunchyroll,Drama,TV,A-1 Pictures,Webtoon,PG
276844,Bring role light spring,"Aniplex, Shueisha",Funimation,DramaAction,Special,Kyoto Animation,Game,G
276851,Successful radio,"Kadokawa, Aniplex",Disney+Hulu,Adventure,Special,Wit Studio,Manga,PG
276862,Too involve life,"Bandai Namco, Aniplex",Amazon PrimeNetflix,Romance,ONA,J.C.Staff,Manga,R
276920,Receive what plant,"Bandai Namco, Kodansha",VRVHulu,ComedySci-FiHorror,OVA,A-1 Pictures,Visual Novel,PG
276921,Space dark,Shueisha,NetflixFunimationApple TV+,Fantasy,OVA,Toei Animation,Manga,PG
276927,Religious matter least,Kodansha,Apple TV+YouTube PremiumDisney+,RomanceActionHorror,OVA,Bones,Game,G
276937,Nor for,Kadokawa,Amazon PrimeVRVHulu,Supernatural,TV,Wit Studio,Visual Novel,PG-13
276949,Pay create coach,Kadokawa,HBO Max,Sci-FiSlice of Life,Special,MAPPA,Webtoon,PG
276965,Technology operation eight,"Kodansha, Aniplex",VRVHBO Max,Slice of LifeAction,ONA,MAPPA,Game,PG-13
277065,Least pay,"Bandai Namco, Kodansha",Disney+HBO MaxHulu,Slice of LifeHorror,Special,Ufotable,Original,PG-13
277068,Along such,TV Tokyo,Crunchyroll,Sci-FiAction,ONA,Sunrise,Game,G
277114,These anything think,"Aniplex, Shueisha",HBO Max,MysterySci-Fi,OVA,Kyoto Animation,Game,PG
277144,Most bag series,"Kodansha, Kadokawa",FunimationNetflixApple TV+,Slice of LifeRomance,TV,Wit Studio,Manga,PG-13
277160,Could increase value,"Kodansha, Aniplex",Funimation,SupernaturalRomance,TV,MAPPA,Game,PG
277167,Eat process just reflect,TV Tokyo,YouTube Premium,ActionAdventureSupernatural,TV,Ufotable,Manga,R
277188,Brother on,"TV Tokyo, Kodansha",TubiApple TV+Hulu,SupernaturalAdventure,ONA,Wit Studio,Visual Novel,PG
277252,Training hospital speak,Kadokawa,CrunchyrollVRV,ComedySci-Fi,TV,Sunrise,Webtoon,PG
277306,Treat miss answer,"TV Tokyo, Bandai Namco",YouTube PremiumVRVHBO Max,SupernaturalSci-FiSlice of Life,Special,Wit Studio,Game,PG
277324,Especially almost rate,Kodansha,HBO MaxNetflixHulu,ComedyRomance,TV,Wit Studio,Light Novel,G
277350,Until break most,TV Tokyo,Amazon Prime,AdventureRomanceDrama,TV,Toei Animation,Game,PG-13
277371,Trip myself plant,"Aniplex, Kodansha",Apple TV+,ActionSupernatural,OVA,Bones,Webtoon,PG-13
277471,Director first,TV Tokyo,YouTube Premium,Slice of LifeAdventureFantasy,TV,Sunrise,Game,G
277498,Eight all,"Aniplex, Bandai Namco",VRV,Romance,Special,MAPPA,Game,R
277504,Think international product,"Aniplex, Bandai Namco",Apple TV+VRVFunimation,HorrorAdventureComedy,TV,J.C.Staff,Manga,R
277612,Score seek test,"Kadokawa, TV Tokyo",Amazon PrimeVRV,Slice of Life,ONA,Ufotable,Manga,G
277615,Woman perhaps push,Bandai Namco,TubiNetflix,Romance,TV,Sunrise,Game,G
277631,Consumer assume,"Kodansha, Kadokawa",VRVCrunchyroll,ComedySlice of Life,OVA,Madhouse,Manga,PG
277671,Increase deal state,Kodansha,Tubi,Action,TV,Madhouse,Game,R
277683,Figure all,"Kodansha, Shueisha",Amazon PrimeDisney+,RomanceAdventureComedy,ONA,Wit Studio,Light Novel,PG-13
277685,Thing range,"Kadokawa, Bandai Namco",Disney+Apple TV+Tubi,Fantasy,OVA,Bones,Webtoon,R
277730,Seem adult,"Kadokawa, Aniplex",VRVNetflixYouTube Premium,Fantasy,Special,J.C.Staff,Webtoon,PG
277764,Mr dark,"Kadokawa, TV Tokyo",Netflix,ActionComedyHorror,OVA,A-1 Pictures,Manga,PG-13
277884,News kind,Kodansha,HuluTubiVRV,Supernatural,ONA,Kyoto Animation,Visual Novel,R
277907,See drop enough I,"Kodansha, Kadokawa",Disney+HBO Max,Adventure,ONA,J.C.Staff,Webtoon,PG-13
277997,Prepare almost run,Shueisha,Disney+,HorrorSci-FiDrama,Special,Kyoto Animation,Manga,R
278188,Save resource everything,"Bandai Namco, Shueisha",CrunchyrollAmazon Prime,DramaActionRomance,TV,Bones,Original,R
278196,Half against,TV Tokyo,YouTube PremiumTubiHulu,HorrorDramaRomance,ONA,Madhouse,Game,R
278276,Since be need,"Kadokawa, Shueisha",VRV,MysteryHorrorSci-Fi,OVA,Sunrise,Manga,R
278341,Plan small paper,"Aniplex, Kodansha",Disney+Tubi,Sci-Fi,ONA,A-1 Pictures,Manga,PG
278371,Effort international,"Kadokawa, Bandai Namco",Disney+,Fantasy,ONA,Wit Studio,Visual Novel,G
278429,Win western,"Kadokawa, TV Tokyo",YouTube PremiumHBO Max,ComedySlice of LifeRomance,OVA,A-1 Pictures,Game,PG-13
278477,Quite represent,TV Tokyo,HuluDisney+Netflix,SupernaturalFantasy,Special,Toei Animation,Webtoon,PG-13
278553,Strong suddenly,Aniplex,VRVHBO Max,DramaSupernatural,ONA,A-1 Pictures,Original,G
278567,Shoulder window agency,"Kodansha, TV Tokyo",HBO MaxApple TV+,AdventureAction,TV,Sunrise,Game,PG
278575,Body pull,"Shueisha, Aniplex",Disney+Crunchyroll,ComedyAdventure,OVA,Wit Studio,Webtoon,G
278617,Expect give,TV Tokyo,Amazon PrimeHulu,AdventureHorror,Special,Madhouse,Light Novel,G
278676,Audience lay development,Kadokawa,Apple TV+NetflixCrunchyroll,Horror,ONA,Bones,Visual Novel,R
278687,Rich office health,"Aniplex, Shueisha",HBO MaxCrunchyrollFunimation,Slice of Life,Special,Bones,Visual Novel,R
278730,Above music,"Kodansha, Bandai Namco",CrunchyrollApple TV+,SupernaturalComedySci-Fi,TV,MAPPA,Webtoon,R
278773,Way base political,TV Tokyo,NetflixTubi,FantasyHorrorMystery,ONA,Toei Animation,Light Novel,G
278777,Themselves its,Bandai Namco,YouTube PremiumDisney+Funimation,Slice of Life,ONA,J.C.Staff,Game,PG
278782,Rise man yet,"TV Tokyo, Shueisha",Netflix,SupernaturalAdventure,Special,Sunrise,Manga,PG-13
278815,Sport discuss however,Kadokawa,YouTube Premium,Romance,OVA,Toei Animation,Light Novel,G
278858,Build too moment,"Bandai Namco, TV Tokyo",HBO MaxAmazon Prime,ActionFantasy,TV,Ufotable,Light Novel,G
278971,Let treatment hot,"TV Tokyo, Aniplex",HuluApple TV+,Drama,OVA,Ufotable,Visual Novel,PG
278994,Hundred from,"Kodansha, Aniplex",TubiYouTube Premium,MysterySlice of LifeDrama,OVA,Sunrise,Webtoon,PG-13
279096,Maybe off real oil,"Kadokawa, Aniplex",YouTube PremiumHBO Max,FantasyActionSlice of Life,TV,Ufotable,Webtoon,R
279110,Least ten building,"Aniplex, Shueisha",Funimation,ComedySupernaturalAdventure,TV,J.C.Staff,Manga,G
279162,Model purpose,TV Tokyo,YouTube Premium,MysterySupernaturalComedy,Special,Sunrise,Visual Novel,PG
279236,Quality eight,Aniplex,Apple TV+,Sci-FiSupernatural,ONA,J.C.Staff,Visual Novel,R
279272,Of four,"Shueisha, Bandai Namco",HuluNetflixDisney+,Adventure,OVA,A-1 Pictures,Original,R
279338,Anything she,"Shueisha, Kadokawa",FunimationYouTube PremiumAmazon Prime,Slice of Life,Special,Sunrise,Visual Novel,R
279369,Base peace yes,"Bandai Namco, Kadokawa",Apple TV+VRVNetflix,Horror,OVA,J.C.Staff,Manga,PG-13
279476,Culture project,Aniplex,Netflix,Action,TV,MAPPA,Game,PG
279519,System reduce child way,TV Tokyo,Amazon Prime,Action,Special,Sunrise,Light Novel,PG
279537,Coach trial force,Kadokawa,Netflix,FantasySci-FiDrama,OVA,Kyoto Animation,Visual Novel,PG-13
279554,Quite foot left,Kodansha,YouTube PremiumHBO MaxTubi,Drama,ONA,Kyoto Animation,Webtoon,PG-13
