Anime ID,Title,Members,Favorites,Airing_Start,Airing_End,Episodes,Duration,Broadcast_Day,Watch Hours,Countries Available,Awards Won,Dub Availability,User_Reviews,Score
266141,Instead event," 6,45,500 ",31372,09-03-2018,04-10-2019,82,59,Tuesday," 13,38,91,832 ",29,7,Partial,7940,8.250
266544,Practice fall,773429,11294,19-04-2018,04-04-2019,50,57,Wednesday," 1,16,92,074 ",1,8,Yes,7993,9.060
266584,Low stage top," 9,33,983 ",33859,24-09-2016,05-11-2016,6,38,Saturday," 5,25,16,242 ",9,8,Partial,13570,9.760
266648,Far list," 6,64,820 ",42302,08-05-2024,Still Airing,42,50,Saturday," 9,00,12,066 ",14,4,Partial,6816,9.070
266659,Parent almost," 6,04,374 ",36550,25-05-2016,Still Airing,457,45,Friday," 74,30,722 ",1,5,Partial,14483,9.980
266714,Under not it," 9,02,752 ",42740,31-03-2015,05-05-2015,5,45,Sunday," 13,33,55,710 ",26,8,Yes,11502,9.160
266879,This music," 8,20,448 ",40613,27-02-2022,01-01-2023,44,30,Tuesday," 9,70,31,957 ",12,8,Yes,10125,8.410
266894,Option shake consider," 8,65,289 ",47976,03-10-2023,02-04-2024,26,56,Monday," 10,88,54,509 ",13,8,Partial,6925,9.950
266944,Man if center," 6,99,477 ",29489,25-11-2016,11-08-2017,37,37,Monday," 8,10,17,503 ",15,6,Yes,11562,8.540
266966,Late performance step," 6,97,557 ",13224,24-04-2024,Still Airing,44,44,Wednesday," 9,81,23,287 ",14,7,No,11986,9.830
266975,Fight apply develop," 7,91,305 ",18867,26-05-2024,Still Airing,40,40,Thursday," 7,28,76,195 ",19,7,Yes,7962,7.420
267013,Success end," 7,04,369 ",49523,02-05-2023,02-07-2024,61,56,Saturday," 14,09,05,860 ",26,5,Yes,6402,9.120
267023,Development manager us last,8.30E+05,10575,25-03-2019,13-04-2020,55,36,Thursday," 14,94,03,586 ",24,8,Partial,10469,9.370
267054,Room rock," 6,10,763 ",5319,21-09-2016,Still Airing,440,41,Monday," 6,60,17,410 ",7,7,Partial,5768,9.690
267077,Too high even," 6,91,812 ",6110,21-12-2017,18-01-2018,4,48,Monday," 14,86,01,426 ",27,6,No,11383,8.650
267087,Table full reason build," 8,13,005 ",27048,14-04-2021,14-12-2022,87,48,Saturday," 14,63,00,809 ",27,8,Yes,11476,8.540
267092,Though method against," 7,55,146 ",9157,03-05-2024,25-10-2024,25,32,Saturday," 3,90,96,664 ",9,6,No,10104,9.660
267172,Lose process behavior," 8,78,650 ",47319,22-04-2022,20-01-2023,39,48,Sunday," 8,61,84,314 ",11,8,Yes,7704,8.720
267183,Job physical degree," 9,13,336 ",44976,22-07-2017,20-01-2018,26,44,Wednesday," 9,07,43,282 ",18,5,Partial,14297,8.970
267219,Environment recently reflect yard," 6,34,501 ",46498,30-11-2018,Still Airing,326,33,Monday," 4,26,30,072 ",9,4,No,10028,9.460
267228,Firm fast," 8,49,667 ",44730,01-01-2025,Still Airing,8,47,Wednesday," 9,71,24,465 ",20,4,No,13812,8.620
267294,Natural free ground," 8,50,161 ",27602,03-11-2019,29-08-2021,95,50,Monday," 6,73,13,167 ",27,7,No,10839,9.260
267351,Once partner ago," 8,31,593 ",33512,13-09-2018,Still Airing,337,56,Thursday," 13,58,39,609 ",28,8,Yes,12785,8.840
267363,Most least," 6,39,765 ",40631,24-08-2019,Still Airing,288,60,Friday," 14,19,74,352 ",3,4,Partial,12544,9.940
267411,Form total administration," 7,54,119 ",47544,05-02-2020,10-02-2021,53,48,Tuesday," 12,17,50,350 ",3,8,Partial,7440,8.990
267463,Break after,977185,48767,23-09-2020,28-10-2020,5,44,Monday," 2,88,87,309 ",5,7,Partial,5462,9.190
267503,Suffer east also," 8,29,008 ",26438,09-09-2023,Still Airing,77,39,Friday," 2,55,73,911 ",5,7,No,9080,8.090
267534,Issue address," 6,73,753 ",27324,26-01-2024,13-12-2024,46,47,Wednesday," 5,48,99,866 ",8,7,No,10891,8.520
267567,Player character national point," 9,19,012 ",43117,19-05-2017,26-01-2018,36,52,Tuesday," 11,83,71,237 ",28,4,Partial,11774,9.650
267639,Instead police," 7,53,453 ",31954,31-08-2018,08-11-2019,62,32,Monday," 8,66,69,926 ",13,8,No,14261,8.400
267737,Yeah box," 7,44,513 ",49668,31-12-2090,29-04-2018,55,72.63443753,Thursday," 1,57,35,747 ",4,8,No,14307,5.380
267905,Card any base," 8,12,751 ",22936,02-11-2019,04-09-2021,96,59,Saturday," 14,49,66,874 ",30,6,No,9652,8.830
267938,Cup information newspaper," 8,75,837 ",45624,02-12-2021,16-06-2022,28,44,Tuesday," 8,18,07,120 ",16,4,No,5004,9.520
267959,Else simple relationship,840737,42095,18-07-2017,Still Airing,397,57,Friday," 7,97,98,023 ",20,4,Yes,12941,9.700
267984,Color word," 9,02,799 ",46145,26-04-2024,Still Airing,44,50,Wednesday," 12,73,73,590 ",27,7,Yes,14491,9.380
268032,None name," 7,25,821 ",12697,01-11-2018,13-12-2018,6,37,Friday," 14,85,30,827 ",13,4,No,9643,9.520
268055,Under standard bar upon," 7,55,852 ",7415,28-06-2015,12-03-2017,89,47,Sunday," 4,91,52,476 ",4,5,Yes,8952,8.740
268083,But son nearly,619937.00,11626,31-10-2023,17-12-2024,59,48,Thursday," 4,83,80,561 ",5,4,No,8034,9.920
268094,Politics compare," 9,62,307 ",38386,26-04-2021,19-12-2022,86,43,Friday," 4,13,72,859 ",1,4,No,14459,8.910
268121,Address others also," 11,66,411 ",11801,02-10-1980,24-10-2024,31,49.24089339,Thursday," 9,93,27,666 ",20,8,Partial,10195,2.120
268125,Memory seem," 6,68,488 ",42230,05-09-2019,25-03-2021,81,37,Monday," 8,02,33,831 ",15,5,Yes,7941,7.870
268182,Maintain information believe," 7,01,358 ",39891,05-06-2024,Still Airing,38,60,Wednesday," 10,77,31,218 ",12,6,No,11273,9.780
268192,Must treatment author," 6,29,678 ",18511,13-09-2024,Still Airing,24,42,Thursday," 13,01,36,574 ",23,5,Partial,7772,8.760
268201,War identify state," 8,20,921 ",34984,06-12-1954,19-02-2019,11,36.57685816,Sunday," 7,51,52,066 ",15,4,Partial,7274,3.370
268202,Glass vote," 8,69,828 ",46108,18-03-2021,31-03-2022,54,36,Saturday," 12,07,96,427 ",24,7,No,14011,6.960
268274,Trade expert," 6,60,256 ",33201,08-05-2024,Still Airing,42,39,Tuesday," 8,97,56,431 ",19,7,Yes,9341,9.840
268293,Today any produce technology," 6,04,892 ",41077,11-09-2024,Still Airing,24,33,Friday," 14,43,67,250 ",22,8,Partial,5870,9.090
268308,Choose physical just," 9,39,557 ",31731,21-09-2023,Still Airing,75,34,Monday," 11,49,94,761 ",24,4,Yes,6083,9.380
268321,Able shake," 7,23,664 ",45953,09-05-2148,27-09-2020,83,151.8862389,Sunday," 11,95,58,105 ",24,6,No,14882,6.026
268401,Result rest story," 8,14,204 ",43351,08-10-2020,10-02-2022,70,37,Sunday," 10,20,40,944 ",19,8,No,5901,8.240
268430,Deep stand," 8,01,338 ",6157,09-10-2015,Still Airing,490,43,Wednesday," 9,84,43,176 ",11,8,No,6662,9.170
268510,Executive perform keep," 9,30,341 ",15652,21-09-2024,14-12-2024,12,47,Monday," 1,86,06,928 ",7,8,Yes,5466,9.750
268518,Myself admit," 6,37,110 ",49681,12-08-2018,Still Airing,342,50,Thursday," 3,04,30,516 ",5,5,No,13799,8.430
268540,Unit TV thus," 7,59,164 ",34414,26-10-2017,04-07-2019,88,59,Tuesday," 2,64,29,073 ",5,5,Partial,10731,8.020
268571,Generation research Mr," 7,19,546 ",43923,04-05-2022,25-10-2023,77,54,Wednesday," 6,45,70,290 ",7,4,Partial,14083,9.910
268584,To stuff," 6,06,679 ",20745,29-03-2015,18-12-2016,90,52,Sunday," 7,99,27,659 ",15,7,Partial,7216,9.870
268586,Huge there," 6,41,209 ",39900,04-08-2020,26-01-2021,25,51,Sunday," 4,46,53,985 ",6,7,No,8531,8.450
268622,Guess thank oil," 9,97,518 ",22586,18-03-2021,Still Airing,206,58,Saturday," 11,29,94,994 ",28,7,Partial,12617,9.100
268693,Challenge court always," 6,40,905 ",14610,27-05-2022,16-02-2024,90,41,Friday," 10,09,05,966 ",11,4,Partial,6889,8.240
268706,Only much,7.94E+05,36015,16-07-2015,Still Airing,502,60,Wednesday," 46,38,337 ",2,7,Yes,10255,9.650
268782,Keep turn seat position," 9,87,347 ",45866,04-05-2021,22-11-2022,81,44,Sunday," 12,06,01,269 ",29,5,No,10748,8.970
268879,More spring approach," 9,99,291 ",38008,20-04-2016,05-04-2017,50,54,Tuesday," 3,21,11,359 ",4,8,Partial,7339,8.310
269112,Maybe none article," 7,07,659 ",41608,19-06-2022,07-05-2023,46,49,Saturday," 1,39,38,379 ",5,7,No,9097,8.190
269173,Woman husband chance," 6,45,845 ",17626,01-02-2002,Still Airing,33,106.7147564,Monday," 7,96,46,065 ",18,4,Yes,13604,6.001
269190,Sometimes evening," 9,40,656 ",43063,30-09-2023,09-03-2024,23,37,Sunday," 8,69,37,785 ",11,5,Yes,12023,8.370
269196,Point sell," 8,28,255 ",19954,06-05-2022,Still Airing,147,48,Friday," 8,30,37,700 ",12,5,Yes,12167,9.520
269262,Quality own,849444,4540,15-10-2023,Still Airing,72,41,Friday," 8,94,32,129 ",12,7,Partial,10838,9.150
269265,Little Mrs activity store," 6,01,324 ",41490,10-12-2022,08-07-2023,30,36,Saturday," 7,05,98,102 ",16,6,No,12637,9.480
269392,The white," 8,66,573 ",22130,03-09-2023,06-10-2024,57,56,Monday," 2,84,70,294 ",2,6,Partial,12292,9.490
269482,Move month similar," 8,42,087 ",32605,27-05-2017,23-06-2018,56,36,Tuesday," 14,02,75,816 ",29,6,No,7888,7.560
269484,Character loss continue," 7,45,772 ",43165,05-10-2023,Still Airing,73,34,Friday," 13,73,17,169 ",26,5,Partial,8572,9.570
269574,Feel city bad," 7,67,865 ",27440,13-02-2024,Still Airing,54,41,Tuesday," 11,84,68,162 ",28,7,Yes,13902,8.640
269683,Arrive wall concern," 10,36,079 ",49507,08-07-1988,Still Airing,11,25.00360076,Sunday," 7,91,78,926 ",16,5,Yes,9760,7.276
269722,Set parent," 8,32,976 ",16400,13-02-2016,03-06-2017,68,60,Friday," 8,55,99,192 ",14,6,No,10006,9.560
269748,Thus media standard sell," 8,93,955 ",37182,10-09-2017,19-11-2017,10,54,Sunday," 1,35,56,016 ",7,7,Partial,5028,9.030
269794,Discuss world interesting poor,824462,45987,20-09-2020,Still Airing,232,54,Monday," 3,47,08,212 ",8,5,Yes,7831,9.200
269954,Piece control," 9,48,904 ",34860,28-02-2021,Still Airing,209,35,Friday," 6,66,55,588 ",8,4,Partial,12834,9.940
269961,Sort say," 8,73,396 ",14694,04-02-2020,10-08-2021,79,48,Wednesday," 77,89,276 ",5,6,Partial,10184,9.330
270069,There society,613814,34557,25-10-2024,Still Airing,18,57,Monday," 12,82,85,284 ",29,6,Partial,8520,8.930
270149,Alone if matter," 9,80,034 ",24745,10-09-1940,03-09-2020,84,85.75148175,Monday," 10,56,24,777 ",12,8,Yes,12441,4.800
270199,Cause lose war," 8,06,628 ",49704,30-01-2019,22-01-2020,51,57,Wednesday," 7,09,65,998 ",11,8,Partial,13528,9.180
270210,Leave training understand," 6,54,041 ",149,23-03-2016,29-11-2017,88,60,Monday," 13,93,63,210 ",27,7,Yes,6031,9.180
270230,Fire education sea television,667240.00,25051,01-08-2023,Still Airing,82,32,Monday," 10,20,14,871 ",16,5,Partial,7691,8.510
270263,Star suggest," 6,92,333 ",34155,26-06-2021,Still Airing,192,54,Tuesday," 5,98,93,405 ",5,5,Partial,8380,9.140
270324,Economic prevent pay," 6,13,759 ",42249,11-01-2019,17-04-2020,66,33,Saturday," 1,09,45,810 ",10,7,Yes,11590,9.950
270333,Development show," 9,03,924 ",737,18-01-2021,15-03-2021,8,55,Thursday," 9,92,17,488 ",16,6,Yes,8082,9.590
270358,Increase mouth who kitchen," 8,53,794 ",25081,08-09-2017,24-11-2017,11,58,Monday," 9,38,08,011 ",18,8,Partial,8710,9.300
270552,Peace debate," 7,62,264 ",7043,24-03-2016,15-12-2016,38,48,Tuesday," 3,61,48,156 ",2,7,No,14432,9.350
270570,Short decide order," 8,93,494 ",25764,31-07-2019,21-04-2021,90,38,Tuesday," 5,37,42,024 ",7,7,Yes,14156,8.730
270639,May dinner near," 7,74,601 ",9075,11-04-2020,07-08-2021,69,45,Friday," 10,28,29,843 ",16,8,Yes,12160,9.840
270651,Effort might," 7,56,521 ",37106,04-09-2023,Still Airing,77,42,Sunday," 8,73,37,232 ",11,7,Yes,11156,9.630
270653,Body water reason," 8,22,687 ",33914,01-05-2017,21-05-2018,55,30,Tuesday," 14,56,61,708 ",30,6,Partial,7245,7.490
270781,Relationship attorney fine leader," 8,36,847 ",21175,28-02-2021,27-02-2022,52,45,Saturday," 6,47,96,779 ",4,8,Partial,11787,8.450
270783,Lawyer reveal community," 6,23,276 ",18841,13-02-2022,12-02-2023,52,43,Monday," 12,79,25,865 ",30,4,No,12288,9.410
270830,House might us," 6,69,262 ",12107,19-07-2019,03-07-2020,50,35,Monday," 10,27,22,920 ",17,8,No,5170,8.170
270911,Represent develop," 6,90,808 ",48254,03-01-2019,11-06-2020,75,37,Tuesday," 10,47,06,134 ",19,7,No,10210,9.500
271034,Somebody image center certain," 9,41,420 ",44311,23-10-2021,10-09-2022,46,58,Monday," 11,85,14,317 ",21,5,No,10794,8.600
271063,Trial guess region," 8,61,901 ",24915,07-04-2024,14-04-2024,1,58,Saturday," 14,52,19,369 ",22,7,No,11154,7.990
271166,Finally pass,703409.00,36424,01-05-2023,Still Airing,95,52,Monday," 3,65,21,273 ",7,8,No,10359,8.950
271174,Analysis let where road," 8,68,672 ",28519,27-01-2123,12-09-2020,73,50.1140969,Tuesday," 9,27,76,087 ",14,7,Yes,9685,2.620
271205,Appear hope great," 8,95,358 ",35826,04-09-2022,Still Airing,85,22.39038961,Sunday," 3,09,21,296 ",6,8,Yes,7082,7.785
271215,Mother author," 7,89,501 ",27576,26-11-2020,13-05-2021,24,60,Tuesday," 10,36,12,877 ",13,6,Partial,9593,9.060
271280,Floor west," 6,34,745 ",48879,12-01-2023,Still Airing,111,54,Saturday," 13,72,19,296 ",26,7,Yes,7307,8.820
271307,Second court," 8,25,554 ",33359,30-07-2016,03-06-2017,44,58,Tuesday," 10,88,88,389 ",13,7,Yes,11592,7.800
271315,Collection audience case moment," 7,56,697 ",12501,28-06-2021,Still Airing,191,47,Friday," 10,49,82,353 ",13,5,Yes,13768,8.540
271416,Source become use friend," 7,47,479 ",13528,29-04-2019,08-02-2021,93,43,Saturday," 14,45,22,853 ",28,4,Yes,11113,9.340
271422,Feel benefit," 7,63,602 ",24508,19-12-2017,18-09-2018,39,40,Friday," 12,22,91,606 ",26,6,No,12708,7.550
271441,Step marriage father," 8,28,861 ",48670,22-04-2016,02-06-2017,58,56,Tuesday," 14,79,72,633 ",16,6,Partial,10863,9.020
271464,Pay high material," 7,34,411 ",49988,03-04-2020,16-10-2020,28,56,Monday," 11,90,44,839 ",23,8,Partial,7190,9.430
271481,Chance argue friend," 7,54,375 ",25579,04-09-2015,02-12-2016,65,30,Sunday," 8,33,04,194 ",3,6,No,8856,8.210
271512,Account unit more whatever," 7,49,559 ",16388,16-03-2075,16-03-2024,6,133.725592,Friday," 14,93,66,146 ",25,6,Partial,14660,5.240
271662,Head then ever," 7,12,612 ",2457,28-11-2023,30-07-2024,35,59,Thursday," 14,76,13,311 ",23,7,Yes,12250,8.270
271676,Region treat," 9,18,826 ",17901,24-04-2022,23-10-2022,26,42,Thursday," 6,01,10,233 ",7,4,Yes,8591,9.390
271821,Opportunity team anything,732168.00,21925,26-02-2020,26-08-2020,26,34,Wednesday," 14,55,50,735 ",29,5,No,14137,8.960
271896,Every within," 9,82,810 ",12161,03-07-2015,29-01-2016,30,39,Sunday," 6,18,12,366 ",7,7,Partial,8449,9.060
271905,Represent choice might," 7,44,966 ",38823,23-02-2021,01-11-2022,88,30,Friday," 7,89,35,144 ",20,6,No,9380,9.800
271976,If senior," 9,22,650 ",39939,22-03-2017,16-08-2017,21,42,Monday," 5,06,55,547 ",19,7,Yes,6746,9.970
271978,Possible customer," 8,35,951 ",6531,04-06-2016,06-08-2016,9,48,Thursday," 9,68,19,710 ",18,6,No,12224,8.450
271998,Yes best," 6,91,157 ",39325,07-08-2105,03-03-2019,53,87.42196929,Tuesday," 7,44,29,265 ",19,5,Yes,9352,8.670
272091,Help point risk," 8,44,539 ",42867,28-01-2023,27-04-2024,65,46,Saturday," 5,95,18,661 ",9,8,No,10489,9.270
272103,Trip wind," 9,16,383 ",34009,30-09-2024,Still Airing,21,32,Sunday," 6,50,07,586 ",5,8,Yes,13563,8.660
272163,Effort Democrat," 8,39,656 ",42672,11-10-2015,22-01-2017,67,34,Monday," 14,07,25,100 ",26,5,Yes,9076,8.980
272195,Term officer," 8,65,614 ",7094,22-05-2018,Still Airing,353,60,Friday," 11,61,66,508 ",28,8,Partial,14481,9.740
272196,Voice summer trouble," 10,22,713 ",31810,28-09-2015,Still Airing,358,25.62969425,Wednesday," 7,75,68,838 ",15,5,Partial,8681,8.585
272276,Join ready," 8,10,315 ",18099,01-04-2021,23-02-2023,99,43,Tuesday," 9,73,86,673 ",20,8,Partial,9253,9.630
272303,Politics industry," 8,09,887 ",45329,21-10-2015,21-09-2016,48,52,Tuesday," 11,74,17,567 ",28,6,No,7491,8.200
272308,Build tend employee," 7,45,966 ",8711,10-09-2024,Still Airing,24,30,Sunday," 11,88,00,815 ",28,7,No,10305,9.320
272383,Throughout five gun," 9,34,710 ",39618,19-11-2017,08-09-2019,94,56,Thursday," 4,56,09,445 ",4,6,No,5469,8.590
272410,Model force,700876,46528,20-02-2019,05-06-2019,15,46,Thursday," 2,46,45,551 ",7,8,No,10873,9.360
272522,Focus until," 7,04,286 ",18895,07-04-2016,20-07-2017,67,44,Tuesday," 13,28,49,522 ",23,5,Partial,7653,8.630
272619,Chair attention," 9,80,499 ",29225,23-10-2018,Still Airing,331,42,Thursday," 12,21,25,543 ",24,5,Yes,6512,9.460
272667,All alone room," 8,50,838 ",48566,12-07-2055,01-04-2021,88,172.6609306,Sunday," 10,38,70,133 ",12,8,Partial,10271,2.600
272719,Whom environmental," 5,85,936 ",29514,16-11-1962,Still Airing,242,62.1841086,Friday," 8,37,40,004 ",17,4,Partial,7824,9.770
272815,Ready successful," 7,04,982 ",35653,12-11-2017,Still Airing,381,44,Monday," 3,45,20,654 ",1,6,Yes,14257,9.250
272875,Choice fact draw," 8,20,440 ",32721,24-05-2019,Still Airing,301,38,Sunday," 9,63,74,186 ",15,8,Yes,7361,8.530
272990,Writer sit," 8,86,004 ",4531,25-02-2062,27-06-2020,43,31.99755087,Monday," 3,04,44,371 ",2,8,Yes,7472,8.566
273020,Woman either,510040.34,7654,18-11-2060,08-02-2020,33,38.70704885,Friday," 5,35,97,426 ",8,8,Partial,7444,2.560
273100,Decade generation star," 9,94,400 ",43500,29-08-2015,02-04-2016,31,36,Friday," 1,39,54,760 ",3,7,No,9311,7.810
273120,Fill seven,795024.00,21080,08-07-2021,03-02-2022,30,51,Monday," 7,52,86,006 ",17,5,Yes,8431,9.240
273130,Response seek home," 8,57,185 ",12716,30-11-2017,15-08-2019,89,51,Monday," 10,14,84,255 ",19,6,Yes,6951,8.250
273170,Do I only," 7,40,518 ",46559,04-11-2019,17-08-2020,41,42,Sunday," 11,80,91,738 ",23,6,Partial,8595,8.700
273201,Candidate detail effect," 8,45,703 ",18992,09-10-2018,04-06-2019,34,32,Thursday," 8,45,92,227 ",14,6,No,13419,9.080
273238,Popular citizen leader," 7,99,016 ",40456,05-03-2023,16-04-2023,6,37,Monday," 14,07,85,064 ",25,8,No,11231,8.430
273277,Century message plant," 6,81,383 ",45950,12-08-2023,09-11-2024,65,41,Thursday," 11,84,10,271 ",30,4,Partial,13789,9.390
273317,Business catch during," 9,38,182 ",9839,06-02-2023,06-03-2023,4,31,Monday," 4,24,88,627 ",8,8,No,5388,9.930
273362,Police something," 7,22,915 ",37969,30-06-2020,20-10-2020,16,30,Thursday," 13,45,57,449 ",23,8,Partial,10486,9.150
273373,Bank hotel," 7,43,390 ",38515,18-01-2017,14-11-2018,95,57,Monday," 10,24,03,478 ",16,5,Yes,9508,9.350
273412,Relationship visit report bar," 6,63,631 ",10061,10-10-2020,17-07-2021,40,45,Monday," 2,82,44,136 ",4,8,Yes,5399,9.300
273495,Source music,6.39E+05,15498,01-05-2015,05-08-2016,66,36,Wednesday," 4,02,78,069 ",1,8,No,8450,8.540
273505,By too,9.63E+05,24192,24-08-2023,Still Airing,79,53,Monday," 88,73,261 ",2,8,Partial,7700,9.650
273579,Production education make," 8,41,939 ",38106,01-07-2021,03-11-2022,70,36,Tuesday," 3,05,42,258 ",4,8,No,10998,10.000
273611,Look green over," 6,66,252 ",42101,14-07-2017,07-12-2018,73,40,Saturday," 3,79,84,127 ",5,6,Partial,14511,7.440
273643,Perform people travel," 6,79,280 ",22616,15-09-2016,03-08-2017,46,36,Monday," 14,32,28,883 ",24,8,Partial,9511,9.130
273646,Key sport meet," 7,25,447 ",28461,18-06-2017,21-04-2019,96,58,Friday," 4,07,53,804 ",4,6,Partial,5423,9.190
273662,Where generation drug," 8,31,363 ",6856,24-11-1997,Still Airing,51,52.49846576,Saturday," 9,89,48,631 ",17,7,Partial,6686,5.630
273677,Wrong sit," 7,68,085 ",4784,28-03-2003,13-11-2017,69,112.1805991,Saturday," 7,53,10,085 ",17,8,Partial,7933,6.034
273701,Official she,962779,883,25-04-2020,19-03-2022,99,54,Monday," 3,89,94,520 ",7,6,Partial,9871,8.020
273731,Image reveal," 7,88,886 ",765,29-04-2017,22-12-2018,86,55,Saturday," 5,03,83,612 ",4,5,Yes,11445,8.980
273867,Miss ball writer," 7,60,465 ",34548,19-05-2024,Still Airing,41,32,Thursday," 1,79,95,414 ",9,6,No,6949,9.980
273899,Pick notice run," 7,74,994 ",19559,01-09-2016,22-12-2016,16,50,Tuesday," 7,62,23,918 ",16,8,No,9117,8.430
273903,Ago deal same," 8,59,575 ",37386,10-09-2083,07-12-2021,33,37.51600689,Monday," 14,99,00,498 ",25,5,Yes,11817,9.212
273995,Oil production," 8,53,806 ",14144,05-06-2024,Still Airing,38,30,Thursday," 4,11,43,161 ",8,4,Yes,14044,9.940
274034,Space student enjoy way," 7,80,518 ",27851,19-05-2022,02-06-2022,2,43,Wednesday," 12,32,63,143 ",30,7,No,6534,7.340
274280,Effort development break," 8,97,603 ",41409,21-05-2021,27-05-2022,53,40,Tuesday," 5,38,61,905 ",10,4,Yes,8945,9.170
274301,Stay center," 7,04,437 ",41043,19-04-2017,06-12-2017,33,48,Tuesday," 8,35,36,507 ",16,8,Partial,6340,9.160
274303,Up rate him according," 9,63,871 ",34495,17-12-2022,27-07-2024,84,41,Tuesday," 9,67,78,694 ",11,7,Yes,12867,9.080
274333,Around show blue," 7,58,344 ",26886,18-09-2053,07-08-2023,91,87.6571792,Friday," 11,13,87,756 ",17,4,Partial,10137,3.060
274395,Dark nice vote," 7,83,725 ",31939,31-07-2015,24-03-2017,86,34,Thursday," 5,64,56,372 ",2,4,Yes,11092,9.460
274578,Top various," 9,12,700 ",35607,30-05-2022,12-02-2024,89,54,Tuesday," 11,71,86,378 ",29,6,Yes,5863,8.630
274581,Will morning along score,1.19E+06,17955,16-04-1988,25-08-2024,96,71.28213253,Monday," 12,47,04,430 ",27,5,Partial,9627,6.120
274705,Could condition second trial," 8,53,817 ",23756,30-05-2019,30-01-2020,35,44,Tuesday," 7,96,08,952 ",16,7,Partial,9408,8.490
274818,Country drug place," 6,99,994 ",30898,14-12-2022,Still Airing,115,43,Monday," 10,62,63,144 ",23,4,No,10591,8.950
274844,Travel fly board," 9,26,888 ",28027,10-01-2022,04-04-2022,12,44,Saturday," 11,79,28,688 ",12,6,Partial,5138,9.610
274856,Man candidate week," 8,23,715 ",41490,27-11-2020,03-06-2022,79,48,Sunday," 11,80,55,881 ",23,5,No,7233,8.990
274858,Mind happy office," 8,80,580 ",36935,03-05-2023,Still Airing,95,48,Monday," 2,10,15,494 ",4,6,Yes,5975,9.220
274865,Next city possible," 6,00,548 ",39757,01-10-2018,11-11-2019,58,60,Tuesday," 5,09,09,266 ",4,7,Partial,5638,9.380
274906,Least political," 8,03,503 ",8335,15-03-2016,28-11-2017,89,46,Wednesday," 2,50,25,951 ",9,8,Yes,10741,9.460
274911,Church traditional yet," 8,66,397 ",22269,31-08-2016,23-08-2017,51,45,Wednesday," 3,61,19,862 ",4,7,No,11809,9.160
274942,Make reach," 9,40,334 ",40724,14-08-2020,12-11-2021,65,31,Sunday," 6,74,25,317 ",10,8,No,8831,9.160
274957,Science against," 6,69,961 ",18766,03-05-2022,04-10-2022,22,33,Saturday," 5,56,18,909 ",4,6,No,14338,9.300
274979,Police someone," 6,39,964 ",49916,18-09-2017,27-08-2018,49,35,Monday," 1,35,72,136 ",7,5,No,6444,8.380
